in_deg_centrality,[19. 14. 22.]
45,"[0.7964071856287425, 0.8383233532934131, 0.8532934131736527, 0.8473053892215568, 0.8263473053892215, 0.811377245508982, 0.7904191616766467, 0.811377245508982, 0.8263473053892215, 0.7904191616766467, 0.8258258258258259, 0.8378378378378378, 0.8078078078078078, 0.8258258258258259, 0.8288288288288288, 0.8048048048048048, 0.8528528528528528, 0.8498498498498499, 0.8048048048048048, 0.8198198198198198, 0.8438438438438438, 0.8108108108108109, 0.8408408408408409, 0.8108108108108109, 0.8078078078078078, 0.8318318318318318, 0.8498498498498499, 0.8168168168168168, 0.8678678678678678, 0.8108108108108109]"
46,"[0.8143712574850299, 0.8353293413173652, 0.8532934131736527, 0.8562874251497006, 0.8293413173652695, 0.8383233532934131, 0.7874251497005988, 0.8173652694610778, 0.8353293413173652, 0.8083832335329342, 0.8318318318318318, 0.8438438438438438, 0.8228228228228228, 0.8438438438438438, 0.8348348348348348, 0.8108108108108109, 0.8558558558558559, 0.8468468468468469, 0.8078078078078078, 0.8378378378378378, 0.8348348348348348, 0.8048048048048048, 0.8438438438438438, 0.8168168168168168, 0.8108108108108109, 0.8378378378378378, 0.8528528528528528, 0.8288288288288288, 0.8798798798798799, 0.8018018018018018]"
47,"[0.8173652694610778, 0.8383233532934131, 0.8592814371257484, 0.8473053892215568, 0.8323353293413174, 0.8233532934131736, 0.7934131736526946, 0.8203592814371258, 0.8323353293413174, 0.7994011976047904, 0.8348348348348348, 0.8468468468468469, 0.8228228228228228, 0.8318318318318318, 0.8318318318318318, 0.8078078078078078, 0.8528528528528528, 0.8558558558558559, 0.8138138138138138, 0.8318318318318318, 0.8378378378378378, 0.8078078078078078, 0.8468468468468469, 0.8198198198198198, 0.8138138138138138, 0.8408408408408409, 0.8528528528528528, 0.8228228228228228, 0.8708708708708709, 0.8108108108108109]"
48,"[0.8383233532934131, 0.8413173652694611, 0.8592814371257484, 0.844311377245509, 0.8323353293413174, 0.844311377245509, 0.7994011976047904, 0.8173652694610778, 0.8413173652694611, 0.8053892215568862, 0.8528528528528528, 0.8528528528528528, 0.8288288288288288, 0.8378378378378378, 0.8318318318318318, 0.8048048048048048, 0.8708708708708709, 0.8588588588588588, 0.8048048048048048, 0.8288288288288288, 0.8498498498498499, 0.8108108108108109, 0.8468468468468469, 0.8258258258258259, 0.8078078078078078, 0.8498498498498499, 0.8528528528528528, 0.8348348348348348, 0.8798798798798799, 0.8138138138138138]"
49,"[0.8383233532934131, 0.8473053892215568, 0.8562874251497006, 0.8413173652694611, 0.8353293413173652, 0.8383233532934131, 0.7934131736526946, 0.8203592814371258, 0.8413173652694611, 0.8083832335329342, 0.8348348348348348, 0.8528528528528528, 0.8228228228228228, 0.8408408408408409, 0.8348348348348348, 0.8078078078078078, 0.8588588588588588, 0.8618618618618619, 0.8018018018018018, 0.8348348348348348, 0.8438438438438438, 0.8108108108108109, 0.8558558558558559, 0.8228228228228228, 0.8138138138138138, 0.8468468468468469, 0.8468468468468469, 0.8198198198198198, 0.8828828828828829, 0.8048048048048048]"
50,"[0.8323353293413174, 0.8502994011976048, 0.8652694610778443, 0.8532934131736527, 0.8413173652694611, 0.8353293413173652, 0.7904191616766467, 0.8233532934131736, 0.8293413173652695, 0.8143712574850299, 0.8438438438438438, 0.8528528528528528, 0.8348348348348348, 0.8438438438438438, 0.8348348348348348, 0.8078078078078078, 0.8558558558558559, 0.8588588588588588, 0.8108108108108109, 0.8348348348348348, 0.8378378378378378, 0.8108108108108109, 0.8468468468468469, 0.8288288288288288, 0.8138138138138138, 0.8468468468468469, 0.8558558558558559, 0.8228228228228228, 0.8858858858858859, 0.8168168168168168]"
51,"[0.8233532934131736, 0.8502994011976048, 0.8712574850299402, 0.8592814371257484, 0.8323353293413174, 0.8173652694610778, 0.7934131736526946, 0.8173652694610778, 0.8263473053892215, 0.8143712574850299, 0.8408408408408409, 0.8528528528528528, 0.8198198198198198, 0.8318318318318318, 0.8378378378378378, 0.8048048048048048, 0.8678678678678678, 0.8588588588588588, 0.8138138138138138, 0.8348348348348348, 0.8378378378378378, 0.8138138138138138, 0.8438438438438438, 0.8048048048048048, 0.8168168168168168, 0.8468468468468469, 0.8588588588588588, 0.8258258258258259, 0.8828828828828829, 0.8198198198198198]"
52,"[0.8383233532934131, 0.8532934131736527, 0.8712574850299402, 0.8592814371257484, 0.8413173652694611, 0.8413173652694611, 0.7994011976047904, 0.8233532934131736, 0.8323353293413174, 0.8173652694610778, 0.8588588588588588, 0.8558558558558559, 0.8288288288288288, 0.8528528528528528, 0.8348348348348348, 0.8138138138138138, 0.8738738738738738, 0.8738738738738738, 0.8138138138138138, 0.8498498498498499, 0.8498498498498499, 0.8198198198198198, 0.8618618618618619, 0.8258258258258259, 0.8198198198198198, 0.8588588588588588, 0.8648648648648649, 0.8258258258258259, 0.8888888888888888, 0.8108108108108109]"
53,"[0.8383233532934131, 0.8532934131736527, 0.874251497005988, 0.8592814371257484, 0.8502994011976048, 0.844311377245509, 0.7934131736526946, 0.8143712574850299, 0.8323353293413174, 0.8173652694610778, 0.8618618618618619, 0.8588588588588588, 0.8318318318318318, 0.8588588588588588, 0.8498498498498499, 0.8138138138138138, 0.8648648648648649, 0.8648648648648649, 0.8138138138138138, 0.8378378378378378, 0.8408408408408409, 0.8168168168168168, 0.8528528528528528, 0.8378378378378378, 0.8168168168168168, 0.8558558558558559, 0.8678678678678678, 0.8378378378378378, 0.8858858858858859, 0.8198198198198198]"
54,"[0.8413173652694611, 0.8622754491017964, 0.8652694610778443, 0.8532934131736527, 0.8383233532934131, 0.844311377245509, 0.8053892215568862, 0.8293413173652695, 0.8383233532934131, 0.8173652694610778, 0.8498498498498499, 0.8648648648648649, 0.8198198198198198, 0.8498498498498499, 0.8408408408408409, 0.8168168168168168, 0.8768768768768769, 0.8678678678678678, 0.8138138138138138, 0.8468468468468469, 0.8468468468468469, 0.8168168168168168, 0.8558558558558559, 0.8168168168168168, 0.8168168168168168, 0.8588588588588588, 0.8588588588588588, 0.8258258258258259, 0.8858858858858859, 0.8228228228228228]"
55,"[0.8473053892215568, 0.8592814371257484, 0.8652694610778443, 0.8682634730538922, 0.8413173652694611, 0.8413173652694611, 0.8083832335329342, 0.8323353293413174, 0.8413173652694611, 0.8173652694610778, 0.8468468468468469, 0.8738738738738738, 0.8378378378378378, 0.8648648648648649, 0.8558558558558559, 0.8168168168168168, 0.8828828828828829, 0.8648648648648649, 0.8138138138138138, 0.8438438438438438, 0.8528528528528528, 0.8108108108108109, 0.8468468468468469, 0.8318318318318318, 0.8168168168168168, 0.8588588588588588, 0.8618618618618619, 0.8318318318318318, 0.8918918918918919, 0.8228228228228228]"
56,"[0.8532934131736527, 0.8622754491017964, 0.8682634730538922, 0.8622754491017964, 0.8383233532934131, 0.844311377245509, 0.8023952095808383, 0.8293413173652695, 0.844311377245509, 0.8203592814371258, 0.8408408408408409, 0.8618618618618619, 0.8438438438438438, 0.8528528528528528, 0.8468468468468469, 0.8198198198198198, 0.8888888888888888, 0.8618618618618619, 0.8078078078078078, 0.8408408408408409, 0.8498498498498499, 0.8198198198198198, 0.8498498498498499, 0.8198198198198198, 0.8198198198198198, 0.8588588588588588, 0.8618618618618619, 0.8288288288288288, 0.8918918918918919, 0.8198198198198198]"
57,"[0.8562874251497006, 0.8622754491017964, 0.874251497005988, 0.8712574850299402, 0.8413173652694611, 0.8383233532934131, 0.8173652694610778, 0.8323353293413174, 0.8502994011976048, 0.8143712574850299, 0.8498498498498499, 0.8648648648648649, 0.8438438438438438, 0.8678678678678678, 0.8498498498498499, 0.8198198198198198, 0.8828828828828829, 0.8738738738738738, 0.8168168168168168, 0.8408408408408409, 0.8528528528528528, 0.8228228228228228, 0.8498498498498499, 0.8288288288288288, 0.8168168168168168, 0.8678678678678678, 0.8618618618618619, 0.8288288288288288, 0.8888888888888888, 0.8228228228228228]"
58,"[0.8532934131736527, 0.8652694610778443, 0.8772455089820359, 0.8562874251497006, 0.8383233532934131, 0.844311377245509, 0.8143712574850299, 0.8293413173652695, 0.8502994011976048, 0.8143712574850299, 0.8528528528528528, 0.8678678678678678, 0.8348348348348348, 0.8678678678678678, 0.8498498498498499, 0.8228228228228228, 0.8888888888888888, 0.8648648648648649, 0.8078078078078078, 0.8348348348348348, 0.8558558558558559, 0.8288288288288288, 0.8498498498498499, 0.8438438438438438, 0.8198198198198198, 0.8618618618618619, 0.8588588588588588, 0.8318318318318318, 0.8948948948948949, 0.8138138138138138]"
59,"[0.8532934131736527, 0.8592814371257484, 0.874251497005988, 0.8652694610778443, 0.8413173652694611, 0.8353293413173652, 0.8173652694610778, 0.8323353293413174, 0.844311377245509, 0.8173652694610778, 0.8528528528528528, 0.8678678678678678, 0.8318318318318318, 0.8678678678678678, 0.8528528528528528, 0.8318318318318318, 0.8918918918918919, 0.8798798798798799, 0.8108108108108109, 0.8498498498498499, 0.8588588588588588, 0.8318318318318318, 0.8468468468468469, 0.8498498498498499, 0.8228228228228228, 0.8648648648648649, 0.8558558558558559, 0.8288288288288288, 0.8918918918918919, 0.8108108108108109]"
60,"[0.8562874251497006, 0.8682634730538922, 0.8682634730538922, 0.8652694610778443, 0.8383233532934131, 0.8353293413173652, 0.8143712574850299, 0.8323353293413174, 0.8502994011976048, 0.8173652694610778, 0.8528528528528528, 0.8738738738738738, 0.8438438438438438, 0.8678678678678678, 0.8528528528528528, 0.8258258258258259, 0.8858858858858859, 0.8708708708708709, 0.8108108108108109, 0.8468468468468469, 0.8498498498498499, 0.8318318318318318, 0.8498498498498499, 0.8498498498498499, 0.8108108108108109, 0.8648648648648649, 0.8618618618618619, 0.8318318318318318, 0.8918918918918919, 0.8108108108108109]"
61,"[0.8532934131736527, 0.8682634730538922, 0.8892215568862275, 0.874251497005988, 0.8383233532934131, 0.8532934131736527, 0.8293413173652695, 0.8353293413173652, 0.8532934131736527, 0.8203592814371258, 0.8678678678678678, 0.8678678678678678, 0.8438438438438438, 0.8648648648648649, 0.8528528528528528, 0.8288288288288288, 0.8858858858858859, 0.8828828828828829, 0.8138138138138138, 0.8438438438438438, 0.8588588588588588, 0.8318318318318318, 0.8528528528528528, 0.8438438438438438, 0.8258258258258259, 0.8678678678678678, 0.8708708708708709, 0.8348348348348348, 0.8948948948948949, 0.8288288288288288]"
62,"[0.8502994011976048, 0.8622754491017964, 0.874251497005988, 0.8652694610778443, 0.8383233532934131, 0.844311377245509, 0.8233532934131736, 0.8413173652694611, 0.8532934131736527, 0.8173652694610778, 0.8618618618618619, 0.8738738738738738, 0.8438438438438438, 0.8708708708708709, 0.8558558558558559, 0.8258258258258259, 0.8858858858858859, 0.8618618618618619, 0.8198198198198198, 0.8438438438438438, 0.8558558558558559, 0.8318318318318318, 0.8528528528528528, 0.8438438438438438, 0.8258258258258259, 0.8708708708708709, 0.8588588588588588, 0.8378378378378378, 0.8888888888888888, 0.8168168168168168]"
63,"[0.8562874251497006, 0.874251497005988, 0.8892215568862275, 0.8592814371257484, 0.8413173652694611, 0.844311377245509, 0.8233532934131736, 0.8413173652694611, 0.8502994011976048, 0.8143712574850299, 0.8528528528528528, 0.8768768768768769, 0.8408408408408409, 0.8678678678678678, 0.8558558558558559, 0.8318318318318318, 0.8858858858858859, 0.8738738738738738, 0.8228228228228228, 0.8498498498498499, 0.8558558558558559, 0.8318318318318318, 0.8588588588588588, 0.8498498498498499, 0.8288288288288288, 0.8708708708708709, 0.8648648648648649, 0.8348348348348348, 0.8858858858858859, 0.8228228228228228]"
64,"[0.8532934131736527, 0.8712574850299402, 0.8862275449101796, 0.8682634730538922, 0.8413173652694611, 0.8413173652694611, 0.8323353293413174, 0.8413173652694611, 0.8532934131736527, 0.8203592814371258, 0.8588588588588588, 0.8708708708708709, 0.8498498498498499, 0.8618618618618619, 0.8528528528528528, 0.8288288288288288, 0.8918918918918919, 0.8858858858858859, 0.8258258258258259, 0.8588588588588588, 0.8588588588588588, 0.8318318318318318, 0.8528528528528528, 0.8468468468468469, 0.8258258258258259, 0.8708708708708709, 0.8738738738738738, 0.8438438438438438, 0.8948948948948949, 0.8258258258258259]"
65,"[0.8652694610778443, 0.874251497005988, 0.8892215568862275, 0.8712574850299402, 0.8293413173652695, 0.8502994011976048, 0.8323353293413174, 0.8413173652694611, 0.8502994011976048, 0.8173652694610778, 0.8678678678678678, 0.8768768768768769, 0.8468468468468469, 0.8678678678678678, 0.8558558558558559, 0.8408408408408409, 0.8888888888888888, 0.8798798798798799, 0.8288288288288288, 0.8558558558558559, 0.8558558558558559, 0.8318318318318318, 0.8588588588588588, 0.8498498498498499, 0.8228228228228228, 0.8708708708708709, 0.8678678678678678, 0.8378378378378378, 0.8948948948948949, 0.8168168168168168]"
66,"[0.8652694610778443, 0.8772455089820359, 0.8832335329341318, 0.8622754491017964, 0.8383233532934131, 0.844311377245509, 0.8263473053892215, 0.8383233532934131, 0.8502994011976048, 0.8203592814371258, 0.8708708708708709, 0.8798798798798799, 0.8468468468468469, 0.8678678678678678, 0.8588588588588588, 0.8378378378378378, 0.8918918918918919, 0.8858858858858859, 0.8168168168168168, 0.8558558558558559, 0.8468468468468469, 0.8318318318318318, 0.8648648648648649, 0.8468468468468469, 0.8228228228228228, 0.8768768768768769, 0.8768768768768769, 0.8378378378378378, 0.8888888888888888, 0.8228228228228228]"
67,"[0.8562874251497006, 0.8712574850299402, 0.8862275449101796, 0.8712574850299402, 0.8473053892215568, 0.8502994011976048, 0.8383233532934131, 0.8353293413173652, 0.8473053892215568, 0.8263473053892215, 0.8678678678678678, 0.8768768768768769, 0.8408408408408409, 0.8648648648648649, 0.8558558558558559, 0.8408408408408409, 0.8918918918918919, 0.8888888888888888, 0.8318318318318318, 0.8648648648648649, 0.8498498498498499, 0.8288288288288288, 0.8618618618618619, 0.8498498498498499, 0.8348348348348348, 0.8738738738738738, 0.8708708708708709, 0.8468468468468469, 0.8918918918918919, 0.8168168168168168]"
68,"[0.8592814371257484, 0.8802395209580839, 0.8952095808383234, 0.8712574850299402, 0.844311377245509, 0.8473053892215568, 0.8323353293413174, 0.8473053892215568, 0.8532934131736527, 0.8203592814371258, 0.8558558558558559, 0.8828828828828829, 0.8588588588588588, 0.8648648648648649, 0.8558558558558559, 0.8408408408408409, 0.8888888888888888, 0.8858858858858859, 0.8318318318318318, 0.8618618618618619, 0.8528528528528528, 0.8258258258258259, 0.8648648648648649, 0.8498498498498499, 0.8288288288288288, 0.8738738738738738, 0.8708708708708709, 0.8528528528528528, 0.8888888888888888, 0.8258258258258259]"
69,"[0.8592814371257484, 0.8772455089820359, 0.8892215568862275, 0.8622754491017964, 0.844311377245509, 0.8502994011976048, 0.8323353293413174, 0.844311377245509, 0.8562874251497006, 0.8233532934131736, 0.8618618618618619, 0.8798798798798799, 0.8588588588588588, 0.8678678678678678, 0.8618618618618619, 0.8348348348348348, 0.8858858858858859, 0.8828828828828829, 0.8288288288288288, 0.8558558558558559, 0.8528528528528528, 0.8348348348348348, 0.8618618618618619, 0.8528528528528528, 0.8318318318318318, 0.8798798798798799, 0.8798798798798799, 0.8468468468468469, 0.8918918918918919, 0.8228228228228228]"
70,"[0.8592814371257484, 0.8832335329341318, 0.8862275449101796, 0.874251497005988, 0.844311377245509, 0.844311377245509, 0.8383233532934131, 0.844311377245509, 0.8473053892215568, 0.8233532934131736, 0.8738738738738738, 0.8768768768768769, 0.8498498498498499, 0.8648648648648649, 0.8588588588588588, 0.8378378378378378, 0.8888888888888888, 0.8828828828828829, 0.8288288288288288, 0.8678678678678678, 0.8558558558558559, 0.8408408408408409, 0.8588588588588588, 0.8468468468468469, 0.8318318318318318, 0.8768768768768769, 0.8768768768768769, 0.8498498498498499, 0.8948948948948949, 0.8228228228228228]"
71,"[0.8592814371257484, 0.8772455089820359, 0.8922155688622755, 0.8652694610778443, 0.8473053892215568, 0.8473053892215568, 0.8323353293413174, 0.8413173652694611, 0.8562874251497006, 0.8293413173652695, 0.8708708708708709, 0.8828828828828829, 0.8558558558558559, 0.8678678678678678, 0.8588588588588588, 0.8408408408408409, 0.8858858858858859, 0.8828828828828829, 0.8228228228228228, 0.8648648648648649, 0.8558558558558559, 0.8348348348348348, 0.8678678678678678, 0.8498498498498499, 0.8258258258258259, 0.8768768768768769, 0.8738738738738738, 0.8528528528528528, 0.8948948948948949, 0.8318318318318318]"
72,"[0.8562874251497006, 0.8802395209580839, 0.8892215568862275, 0.8712574850299402, 0.8502994011976048, 0.8473053892215568, 0.8383233532934131, 0.8473053892215568, 0.8532934131736527, 0.8233532934131736, 0.8678678678678678, 0.8798798798798799, 0.8588588588588588, 0.8708708708708709, 0.8588588588588588, 0.8408408408408409, 0.8858858858858859, 0.8888888888888888, 0.8378378378378378, 0.8708708708708709, 0.8528528528528528, 0.8408408408408409, 0.8558558558558559, 0.8528528528528528, 0.8318318318318318, 0.8768768768768769, 0.8708708708708709, 0.8498498498498499, 0.8888888888888888, 0.8288288288288288]"
73,"[0.8592814371257484, 0.8802395209580839, 0.8892215568862275, 0.8652694610778443, 0.8502994011976048, 0.8502994011976048, 0.8323353293413174, 0.8473053892215568, 0.8532934131736527, 0.8233532934131736, 0.8678678678678678, 0.8798798798798799, 0.8618618618618619, 0.8678678678678678, 0.8618618618618619, 0.8378378378378378, 0.8828828828828829, 0.8858858858858859, 0.8348348348348348, 0.8618618618618619, 0.8558558558558559, 0.8408408408408409, 0.8708708708708709, 0.8438438438438438, 0.8318318318318318, 0.8828828828828829, 0.8768768768768769, 0.8528528528528528, 0.8828828828828829, 0.8258258258258259]"
74,"[0.8652694610778443, 0.8802395209580839, 0.8952095808383234, 0.8712574850299402, 0.8532934131736527, 0.8502994011976048, 0.8413173652694611, 0.8502994011976048, 0.8592814371257484, 0.8233532934131736, 0.8678678678678678, 0.8828828828828829, 0.8678678678678678, 0.8678678678678678, 0.8618618618618619, 0.8438438438438438, 0.8858858858858859, 0.8858858858858859, 0.8408408408408409, 0.8648648648648649, 0.8588588588588588, 0.8408408408408409, 0.8648648648648649, 0.8528528528528528, 0.8348348348348348, 0.8798798798798799, 0.8798798798798799, 0.8468468468468469, 0.8858858858858859, 0.8288288288288288]"
